Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer need information regarding control measures of fungal attack in gar;lic crop?,Recommended for Mancozeb 63% + Carbendazim 12% WP 40 gram and steptrocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,42:32.6
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",farmer want to know information about how to control sucking pest in garlic?,recommended for spray imedaclorpid @5-7 ml/pump,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,47:30.6
RABI,AGRICULTURE,Others,Others,Soil Testing,Farmer needs information regarding collection method of soil sample for soil testing ?,"Recommended for Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. Collected the soil from 6-9 inch depth by hand, mix thoroughly and put on clean clothes pile, make a goal. Different finger to remove dirt from the pile of four equal parts. Now the remaining two parts of the soil again to mix well and set goals. This process is then repeated until almost half forts Top soil remains. The representative samples.",MADHYA PRADESH,RAJGARH,BIAORA                                            ,53:41.0
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding Polly house?,Recommended for to know information about Polly house contact 0755 4083601or contact your RHEO,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,57:02.7
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,Farmer needs information regarding animal loan?,"Dear farmer, Under the new India Manthan issued by Government of India, you can contact the Deputy Director of Animal Husbandry Department of your district for animal husbandry related loans and grants.",MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,29:24.9
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want to know information about What nutrition gives to our cattle?,Please contact 18001801199 numbers.,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,43:36.6
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to weather information of  district ?,no chance of  rainfall   for next 10 days in your district.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,16:09.1
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in coriander  crop?,?Spray dimethoate 30 EC 500 ml/ha,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,53:26.7
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in      crop?,Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,04:00.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer needs information regarding How to control of anthracnose in tomato crop?,Recommended for to control of fungal  attack in  crop use validamycin 3% L 25ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,53:28.6
RABI,AGRICULTURE,Others,Others,Fertilizer Use and Availability,Farmer needs information regarding how to increase growth of garlic?,Recommended for foliar application of IFFCO 0:52:34 water soluble fertilizer @ 100 gm/pump.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,47:29.6
RABI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Fertilizer Use and Availability,Farmer needs information regarding how to increase growth of gram crop?,Recommended for N: P: K 0:52:34 momo potassium phosphate (Potassium Dihydrogen Phosphate) 1 kg at per Acer or 100 gram per pump,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,23:26.7
RABI,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",farmer want to know information about How to control of fungal attack in tomato  crop  ?.....,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,39:29.1
RABI,AGRICULTURE,Others,Others,Weather,farmer needs information regarding weather for rajgarh dist. of state madhya pradesh?,Weather information up to the next 8 days: - The possibility of no  rainfall for the next 8 days in your rajgarh district,MADHYA PRADESH,RAJGARH,SARANGPUR                                         ,43:38.5
RABI,HORTICULTURE,Fruits,Citrus,"	Plant Protection	",Farmer wants to know how to control flower drop in citrus crop?,Recommended for to control of flower drop spray planofix 5 ml per pump.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,04:06.2
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding govt. schemes?,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,22:14.5
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to know information about weather for his rajgarh district?,no chance of rainfall in your area for 05 days and weather will be cloudy,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,19:52.1
RABI,HORTICULTURE,Vegetables,Onion,Cultural Practices,Farmer wants to know about how to control insect sucking pest in onion crop?,Recommended for control sucking pest in crop spray imidachloprid 17.8%SL 5 to 7 ml  per pump.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,20:50.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about weather of Rajgarh district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,44:46.0
RABI,HORTICULTURE,Condiments and Spices,Garlic,Fertilizer Use and Availability,How to increase size and production in garlic  crop?,Use N : P: K 0:52:34 in garlic  for 100 grams per pump,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,38:35.3
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in    garlic   crop?,"?	Spray imidacloprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,47:00.0
RABI,AGRICULTURE,Others,Others,Weather,Farmer need weather information of Rajgarh district of madhya pradesh.?,NO CHANGE RAINFALL WITHIN 10 DAY IN YOUR DIST,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,57:20.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know information about weather report of  distt.?,No chance of rainfall for next 10 days and weather will be cloudy 2 - 4 days in your  district.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,08:12.0
RABI,HORTICULTURE,Condiments and Spices,Coriander,"	Plant Protection	",Farmer wants to know information about fungal attack in coriander ?,Recommended for to control of fungal attack in gram crop use belidamycin 25ml at 15 liter of water,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,09:11.8
RABI,HORTICULTURE,Vegetables,Onion,Market Information,Farmer wants to know about  rate of onion at shajapur mandi of Madhya Pradesh?,Dear in your's shajapur mandi the rate of onion crop is Rs. 1000minimum/quintal Rs.2500 maximum/quintal Rs.2000 average/quintal.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,11:08.3
RABI,AGRICULTURE,Others,Others,Government Schemes,Agriculture government schemes information?,Recommended for Please contact your RAEO,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,02:17.1
RABI,AGRICULTURE,Others,Others,Market Information,farmer want to know information about govt. schemes?,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,46:39.5
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about govt. schemes?,Recommended for to know about govt. schemes please contact rural agriculture extension officer.......DBT.MP.DAGE.ORG,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,03:30.1
RABI,AGRICULTURE,Others,Others,Weather,Farmer wants to know information about weather of district?,Chance of light rainfall for next 5 days in your district and weather will be cloudy.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,28:22.4
RABI,AGRICULTURE,Others,Others,Market Information,Farmer want to know information about  number resister at kisan call center ?,your number has been  registered of kisan call center,MADHYA PRADESH,RAJGARH,BIAORA                                            ,05:10.3
RABI,AGRICULTURE,Others,Others,Government Schemes,What nutrition gives to our cattle?,Recommended for contact 18001801199 contact numbers.,MADHYA PRADESH,RAJGARH,RAJGARH                                           ,04:16.3
RABI,AGRICULTURE,Others,Others,Market Information,Farmer needs information regarding market information of Garlic?,"24/01/2018	750	Other	500	2500	1450	24/01/2018	153	Onion	500	2640	2240",MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,38:24.3
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",How to control sucking pest in onion crop?,Recommended for Spray imidaclorprid 17.8%SL 5 to 6 ml per pump.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,57:29.0
RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Farmer needs information regarding how to control sucking pest in      onion crop?,Spray dimethoate 30 EC 500 ml/ha ór 30 ml per pump,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,58:50.9
RABI,AGRICULTURE,Others,Others,Weather,farmer wants to weather information of your rajgarh   district?,No chance of  rainfall for next 10 days in your rajgarh  district.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,10:07.6
RABI,AGRICULTURE,Pulses,Lentil (Masur),Nutrient Management,Farmer needs information regarding how to increase growth of lentil?,"Recommended for foliar application of IFFCO 19:19:19 or 13:0:45 water soluble fertilizer @ 100 gm/pump, humic acid 15-20 ml and Zinc Sulphate Mono hydrate (zinc 33% and sulphur 15%)2 gram per liter of water",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,43:56.0
RABI,AGRICULTURE,Others,Others,Market Information,farmer want to know information about agriculture insurance.?,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,25:25.7
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer wants to know information about govt. schemes?,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,54:33.1
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",farmer want to know information about how to control sucking pest in garlic  crop?,recommended for to control sucking pest in garlic crop spray fipronil@ 25 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,06:16.0
RABI,AGRICULTURE,Others,Others,Market Information,farmer want to know information about poultry farm?,recommended for to know information about poultry farm contact to 9827015205 (mr.bhadoriya ji bhopal) or your  hospital/veterinary doctor,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,30:47.9
RABI,AGRICULTURE,Others,Others,Weather,Farmer want to know information about  weather forecast  ?,NEXT 10 DAYS CLEAR WEATHER AND NO CHANCE RAINFALL YOUR DISTRICT,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,35:53.6
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want to know information about weather of your district?,No chance of rainfall for next five days.,MADHYA PRADESH,RAJGARH,BIAORA                                            ,53:26.7
